case_name,swarm_size,w,c1,c2,max_iterations,seed,best_weighted,makespan,total_cost,runtime
double_default,20,0.5,2.2,2.2,80,1532,2604.7008085022057,500.9997845445552,2103.7010239576507,26.055413961410522
double_default,20,0.5,2.2,2.2,80,1533,2722.147941722998,496.21703850811895,2225.930903214879,26.58005380630493
double_default,20,0.5,2.2,2.2,150,1534,2922.3260565506657,511.91167198988967,2410.414384560776,47.66062617301941
double_default,20,0.5,2.2,2.2,150,1535,2065.163265927978,518.4642659279779,1546.699,41.7096209526062
double_default,20,0.5,2.2,2.2,150,1536,2164.202480501985,532.221480501985,1631.981,42.409231185913086
double_default,20,0.5,2.2,2.2,250,1537,1324.4377268735743,531.7317268735743,792.7059999999999,73.29827904701233
double_default,20,0.5,2.2,2.2,250,1538,2087.7670362814806,525.5990362814806,1562.1680000000001,76.87978601455688
double_default,20,0.5,2.2,2.2,250,1539,2579.4656499548964,496.2217780015736,2083.243871953323,82.59871292114258
double_default,20,0.8,1.2,1.2,80,1540,1420.501902651365,526.6979026513652,893.8039999999999,21.20685887336731
double_default,20,0.8,1.2,1.2,80,1541,2165.095555203799,532.586555203799,1632.509,22.25336718559265
double_default,20,0.8,1.2,1.2,80,1542,2512.160080228079,484.22908022807894,2027.931,23.134109258651733
double_default,20,0.8,1.2,1.2,150,1543,2503.2609105528163,496.36682172974497,2006.8940888230716,53.34353303909302
double_default,20,0.8,1.2,1.2,150,1544,2666.340492266407,487.5192223052636,2178.8212699611436,49.38254404067993
double_default,20,0.8,1.2,1.2,150,1545,2314.6223827592817,530.3703827592815,1784.2520000000002,41.721863746643066
double_default,20,0.8,1.2,1.2,250,1546,1253.5300134546892,521.0580134546893,732.472,66.63005089759827
double_default,20,0.8,1.2,1.2,250,1547,2654.323138611623,500.4791384740913,2153.844000137532,85.28588700294495
double_default,20,0.8,1.2,1.2,250,1548,2858.937342683291,488.47561655017284,2370.4617261331177,86.90070915222168
double_default,20,0.8,1.7,1.7,80,1549,2487.314602402812,504.0630057490746,1983.2515966537376,26.81657123565674
double_default,20,0.8,1.7,1.7,80,1550,2719.565954918844,490.5617261920072,2229.0042287268366,26.586671829223633
double_default,20,0.8,1.7,1.7,80,1551,2332.126934341867,499.9391464973129,1832.1877878445544,23.96626305580139
double_default,20,0.8,1.7,1.7,150,1552,2613.733965650408,540.2769656504082,2073.457,44.197664976119995
double_default,20,0.8,1.7,1.7,150,1553,2483.2221126341115,496.70111263411144,1986.5210000000002,42.484184980392456
double_default,20,0.8,1.7,1.7,150,1554,2421.1984134378026,497.96325525492716,1923.2351581828752,49.83044409751892
double_default,20,0.8,1.7,1.7,250,1555,2882.166043869115,507.5388798072265,2374.627164061889,88.16575074195862
double_default,20,0.8,1.7,1.7,250,1556,1140.2800435376557,520.1980435376557,620.0819999999999,62.101481914520264
double_default,20,0.8,1.7,1.7,250,1557,1523.7798915710327,523.6618915710328,1000.1179999999999,66.8300678730011
double_default,20,0.8,2.2,2.2,80,1558,2902.07270793551,487.2049320830664,2414.8677758524436,27.222734928131104
double_default,20,0.8,2.2,2.2,80,1559,2796.2217744979926,483.4417744979927,2312.7799999999997,21.588904857635498
double_default,20,0.8,2.2,2.2,80,1560,2813.7581661493773,520.8497754112504,2292.908390738127,27.83268404006958
double_default,20,0.8,2.2,2.2,150,1561,2844.461991985176,537.5463514776843,2306.915640507492,52.31240487098694
double_default,20,0.8,2.2,2.2,150,1562,2863.305507991244,507.0201064399325,2356.2854015513117,48.342854022979736
double_default,20,0.8,2.2,2.2,150,1563,3000.9598486870896,478.73484868708965,2522.225,41.04047608375549
double_default,20,0.8,2.2,2.2,250,1564,2875.6472653143846,517.1500508619644,2358.4972144524204,82.81494688987732
double_default,20,0.8,2.2,2.2,250,1565,1982.3816992481202,533.4796992481203,1448.902,69.10799288749695
double_default,20,0.8,2.2,2.2,250,1566,1851.4103201424614,529.8333201424614,1321.577,74.87519097328186
double_default,40,0.3,1.2,1.2,80,1567,2462.3243672819526,488.7672765808732,1973.5570907010792,51.637141942977905
double_default,40,0.3,1.2,1.2,80,1568,1656.2414076805508,495.7694076805508,1160.472,43.46951985359192
double_default,40,0.3,1.2,1.2,80,1569,2294.280362749607,495.7673627496067,1798.513,44.178030014038086
double_default,40,0.3,1.2,1.2,150,1570,1834.5999742684594,515.3089742684592,1319.2910000000002,98.99834418296814
double_default,40,0.3,1.2,1.2,150,1571,2894.963305563514,529.9689263458506,2364.9943792176637,98.9436309337616
double_default,40,0.3,1.2,1.2,150,1572,2051.5780260842816,511.14402608428156,1540.4340000000002,98.64315414428711
double_default,40,0.3,1.2,1.2,250,1573,1808.7534521268722,496.221452126872,1312.5320000000002,152.84670090675354
double_default,40,0.3,1.2,1.2,250,1574,1532.7442400181467,525.2862400181468,1007.4579999999999,144.08637738227844
double_default,40,0.3,1.2,1.2,250,1575,2396.9983929594073,508.33495904812594,1888.6634339112816,157.81643295288086
double_default,40,0.3,1.7,1.7,80,1576,1990.1187953242543,512.0387953242545,1478.08,43.120829820632935
double_default,40,0.3,1.7,1.7,80,1577,1825.3018047993846,519.7738047993847,1305.528,47.29365301132202
double_default,40,0.3,1.7,1.7,80,1578,2551.804381644213,489.44830288178014,2062.3560787624333,49.530653953552246
double_default,40,0.3,1.7,1.7,150,1579,1541.7360987603477,522.3240987603476,1019.412,5610.762656927109
double_default,40,0.3,1.7,1.7,150,1580,2535.841778804363,487.492063138091,2048.349715666272,3015.777354001999
double_default,40,0.3,1.7,1.7,150,1581,1392.5114788406715,523.2754788406716,869.236,1050.1443209648132
double_default,40,0.3,1.7,1.7,250,1582,1579.7281909555036,529.8921909555037,1049.836,142.23980474472046
double_default,40,0.3,1.7,1.7,250,1583,2904.990910266481,491.8987985830898,2413.092111683391,165.79338884353638
double_default,40,0.3,1.7,1.7,250,1584,1182.8342172536604,517.5882172536604,665.246,143.88014483451843
double_default,40,0.3,2.2,2.2,80,1585,2393.5217914048612,489.14279140486144,1904.379,42.37433981895447
double_default,40,0.3,2.2,2.2,80,1586,2763.948327945337,540.1123279453368,2223.8360000000002,41.992685079574585
double_default,40,0.3,2.2,2.2,80,1587,2563.999775029096,496.99278527353067,2067.006989755565,50.066657066345215
double_default,40,0.3,2.2,2.2,150,1588,1880.738782753468,510.394782753468,1370.344,82.70809698104858
double_default,40,0.3,2.2,2.2,150,1589,2189.578074367917,528.2750743679173,1661.3029999999999,82.4902720451355
double_default,40,0.3,2.2,2.2,150,1590,2844.437499559742,493.75039084833475,2350.687108711407,103.9187490940094
double_default,40,0.3,2.2,2.2,250,1591,2567.4525618460502,518.7595618460501,2048.693,160.41225600242615
double_default,40,0.3,2.2,2.2,250,1592,1901.432663042302,555.6446630423019,1345.788,138.82045698165894
double_default,40,0.3,2.2,2.2,250,1593,1452.81212544911,523.86612544911,928.946,154.14587116241455
double_default,40,0.5,1.2,1.2,80,1594,2860.2167762871395,487.75574209702535,2372.4610341901143,52.57388496398926
double_default,40,0.5,1.2,1.2,80,1595,1857.6134406228434,522.6714406228434,1334.942,45.56852602958679
double_default,40,0.5,1.2,1.2,80,1596,1521.910069401291,519.9300694012908,1001.98,47.781930923461914
double_default,40,0.5,1.2,1.2,150,1597,1828.7408472454538,524.4668472454537,1304.2740000000001,93.60614514350891
double_default,40,0.5,1.2,1.2,150,1598,1193.1829679461812,520.3029679461812,672.88,77.73093390464783
double_default,40,0.5,1.2,1.2,150,1599,2589.07864885899,536.1016488589896,2052.9770000000003,97.81767892837524
double_default,40,0.5,1.2,1.2,250,1600,1179.4352022817543,515.3512022817541,664.0840000000001,139.1789219379425
double_default,40,0.5,1.2,1.2,250,1601,1230.6315565360442,520.9615565360441,709.6700000000001,150.35908222198486
double_default,40,0.5,1.2,1.2,250,1602,1007.0802302856098,519.2542302856098,487.826,136.32477116584778
double_default,40,0.5,1.7,1.7,80,1603,1600.631042205877,523.459042205877,1077.172,43.94892382621765
double_default,40,0.5,1.7,1.7,80,1604,2665.5955911974443,502.5318566038065,2163.063734593638,52.15594983100891
double_default,40,0.5,1.7,1.7,80,1605,1502.2440230828156,527.6940230828156,974.55,44.096440076828
double_default,40,0.5,1.7,1.7,150,1606,1186.673010902938,528.7470109029379,657.926,77.44958400726318
double_default,40,0.5,1.7,1.7,150,1607,2446.6740001182143,525.8440001182141,1920.83,96.838143825531
double_default,40,0.5,1.7,1.7,150,1608,1395.8186119069937,523.3266119069938,872.492,81.70882678031921
double_default,40,0.5,1.7,1.7,250,1609,1034.902963218433,519.754963218433,515.148,126.831876039505
double_default,40,0.5,1.7,1.7,250,1610,1158.2746893549663,526.2546893549663,632.02,124.04079222679138
double_default,40,0.5,1.7,1.7,250,1611,1096.425553759053,520.243553759053,576.182,131.79167914390564
double_default,40,0.5,2.2,2.2,80,1612,2763.0888582732973,510.5805940030447,2252.5082642702528,54.01350808143616
double_default,40,0.5,2.2,2.2,80,1613,2869.4832976349207,537.3225001679494,2332.1607974669714,54.20893216133118
double_default,40,0.5,2.2,2.2,80,1614,1976.1765183759712,543.2065183759712,1432.97,42.37220811843872
double_default,40,0.5,2.2,2.2,150,1615,2650.260736501569,511.9496117318923,2138.311124769677,97.29522895812988
double_default,40,0.5,2.2,2.2,150,1616,1496.5702903412378,533.1622903412376,963.4080000000001,82.65469002723694
double_default,40,0.5,2.2,2.2,150,1617,2643.0625263855513,495.35537610342755,2147.7071502821236,97.86088800430298
double_default,40,0.5,2.2,2.2,250,1618,2651.2387461437534,493.2218586132017,2158.0168875305517,169.69928216934204
double_default,40,0.5,2.2,2.2,250,1619,1494.514983717193,523.5839837171931,970.931,151.11471605300903
double_default,40,0.5,2.2,2.2,250,1620,1254.2716772193642,526.5866772193642,727.685,131.28750324249268
double_default,40,0.8,1.2,1.2,80,1621,1266.023749216919,511.6697492169191,754.3539999999999,42.277374029159546
double_default,40,0.8,1.2,1.2,80,1622,1538.6268842769182,527.2868842769184,1011.3399999999999,45.16671895980835
double_default,40,0.8,1.2,1.2,80,1623,1616.3972354570637,532.1152354570637,1084.282,46.2027792930603
double_default,40,0.8,1.2,1.2,150,1624,1698.7293854573277,538.6613854573277,1160.068,82.26980710029602
double_default,40,0.8,1.2,1.2,150,1625,1125.4625833954315,526.4845833954314,598.9780000000001,77.98122692108154
double_default,40,0.8,1.2,1.2,150,1626,1137.7125318559556,524.1285318559557,613.5840000000001,77.3223512172699
double_default,40,0.8,1.2,1.2,250,1627,2098.722578236776,546.267578236776,1552.455,161.17488312721252
double_default,40,0.8,1.2,1.2,250,1628,1099.6076117054145,526.1376117054144,573.47,121.02379012107849
double_default,40,0.8,1.2,1.2,250,1629,1116.5160182034033,522.7020182034032,593.814,124.48108696937561
double_default,40,0.8,1.7,1.7,80,1630,1843.0866948951325,541.3726948951326,1301.714,43.97865080833435
double_default,40,0.8,1.7,1.7,80,1631,1650.5566879149983,528.1996879149982,1122.357,43.95375108718872
double_default,40,0.8,1.7,1.7,80,1632,2034.83007422804,553.1650742280401,1481.665,43.0474739074707
double_default,40,0.8,1.7,1.7,150,1633,1593.308627435875,533.6326274358751,1059.676,76.95757603645325
double_default,40,0.8,1.7,1.7,150,1634,1727.1482517709305,530.0762517709304,1197.0720000000001,73.27456903457642
double_default,40,0.8,1.7,1.7,150,1635,1849.2342477798659,533.9522477798657,1315.2820000000002,79.04554390907288
double_default,40,0.8,1.7,1.7,250,1636,1385.923451184175,527.4334511841749,858.49,147.32092428207397
double_default,40,0.8,1.7,1.7,250,1637,2780.5267745330884,527.2784999417845,2253.248274591304,171.26686906814575
double_default,40,0.8,1.7,1.7,250,1638,1096.4467851206964,522.2087851206965,574.2379999999999,120.42352986335754
double_default,40,0.8,2.2,2.2,80,1639,2071.7751955245694,532.5271955245692,1539.248,43.47507882118225
double_default,40,0.8,2.2,2.2,80,1640,1732.7274802289123,543.4244802289124,1189.3029999999999,43.300410747528076
double_default,40,0.8,2.2,2.2,80,1641,1758.5683217139372,536.1333217139371,1222.4350000000002,39.9452109336853
double_default,40,0.8,2.2,2.2,150,1642,1308.6891539374753,525.8931539374753,782.796,73.7731249332428
double_default,40,0.8,2.2,2.2,150,1643,2700.953960572364,493.86996057236405,2207.084,78.34516191482544
double_default,40,0.8,2.2,2.2,150,1644,1376.9854388603087,529.3334388603087,847.652,76.29675817489624
double_default,40,0.8,2.2,2.2,250,1645,1319.4264289671546,528.9084289671547,790.5179999999999,121.85021305084229
double_default,40,0.8,2.2,2.2,250,1646,1233.28592481203,528.76992481203,704.5160000000001,128.7733781337738
double_default,40,0.8,2.2,2.2,250,1647,1245.4323814800157,532.0683814800158,713.3639999999999,124.9415762424469
double_default,80,0.3,1.2,1.2,80,1648,2055.082431159126,525.8894311591259,1529.1930000000002,92.7076370716095
double_default,80,0.3,1.2,1.2,80,1649,2213.9525586846466,504.5865586846465,1709.366,97.96028685569763
double_default,80,0.3,1.2,1.2,80,1650,1970.2584142874239,515.9784142874238,1454.28,91.60608100891113
double_default,80,0.3,1.2,1.2,150,1651,1400.7409961725853,505.8289961725851,894.912,186.48405814170837
double_default,80,0.3,1.2,1.2,150,1652,2409.8247201938493,496.03072019384916,1913.794,185.42095589637756
double_default,80,0.3,1.2,1.2,150,1653,1523.788142696144,510.4231426961438,1013.365,167.8697099685669
double_default,80,0.3,1.2,1.2,250,1654,1227.0183775227542,516.6983775227543,710.32,321.0267770290375
double_default,80,0.3,1.2,1.2,250,1655,1123.616035173519,517.608035173519,606.008,273.43717885017395
double_default,80,0.3,1.2,1.2,250,1656,1171.4158175285177,516.8258175285176,654.59,287.08635997772217
double_default,80,0.3,1.7,1.7,80,1657,1268.1579790671794,516.4659790671794,751.6919999999999,90.1445951461792
double_default,80,0.3,1.7,1.7,80,1658,2515.3447141162433,494.33429509901146,2021.010419017232,105.31484532356262
double_default,80,0.3,1.7,1.7,80,1659,2241.4023574704793,516.3230224449999,1725.0793350254794,96.85732698440552
double_default,80,0.3,1.7,1.7,150,1660,1226.2591884985281,524.6371884985283,701.622,170.25380110740662
double_default,80,0.3,1.7,1.7,150,1661,1943.1886266518654,523.9216266518654,1419.267,185.45759081840515
double_default,80,0.3,1.7,1.7,150,1662,1168.636009625387,517.6820096253871,650.954,165.13718104362488
double_default,80,0.3,1.7,1.7,250,1663,957.5904527971359,519.2804527971359,438.31,271.0764572620392
double_default,80,0.3,1.7,1.7,250,1664,1443.710500583601,522.3905005836009,921.32,265.99635195732117
double_default,80,0.3,1.7,1.7,250,1665,1163.8511383098003,517.5871383098004,646.2639999999999,281.8550090789795
double_default,80,0.3,2.2,2.2,80,1666,2410.9585838384005,491.4968324506309,1919.4617513877695,103.11652493476868
double_default,80,0.3,2.2,2.2,80,1667,2708.704636125124,519.3942675764777,2189.3103685486467,108.2328679561615
double_default,80,0.3,2.2,2.2,80,1668,2385.2323468771688,526.9263468771686,1858.306,89.15932583808899
double_default,80,0.3,2.2,2.2,150,1669,1894.728948296945,530.5029482969449,1364.226,167.05291485786438
double_default,80,0.3,2.2,2.2,150,1670,2186.245150719595,546.1511507195951,1640.094,170.0478639602661
double_default,80,0.3,2.2,2.2,150,1671,1279.8797392054128,514.2957392054127,765.5840000000001,171.2159240245819
double_default,80,0.3,2.2,2.2,250,1672,2212.8727663214218,532.3617663214217,1680.5110000000002,323.4999749660492
double_default,80,0.3,2.2,2.2,250,1673,1319.6874475264551,515.1554475264552,804.5319999999999,286.83827090263367
double_default,80,0.3,2.2,2.2,250,1674,1188.939268668164,520.7752686681642,668.1639999999999,264.8595669269562
double_default,80,0.5,1.2,1.2,80,1675,2535.070614405485,528.890614405485,2006.1799999999998,102.57961416244507
double_default,80,0.5,1.2,1.2,80,1676,2777.8311317677135,531.2861317677135,2246.545,106.51523423194885
double_default,80,0.5,1.2,1.2,80,1677,1765.5656549145006,525.7586549145004,1239.8070000000002,93.05820107460022
double_default,80,0.5,1.2,1.2,150,1678,1614.0160988521639,514.6440988521639,1099.3719999999998,189.90091705322266
double_default,80,0.5,1.2,1.2,150,1679,2383.9991725366044,518.9321725366046,1865.067,193.01094698905945
double_default,80,0.5,1.2,1.2,150,1680,1094.7026933331936,519.9206933331935,574.7819999999999,165.50406789779663
double_default,80,0.5,1.2,1.2,250,1681,989.7197340720221,519.9357340720221,469.784,265.21592903137207
double_default,80,0.5,1.2,1.2,250,1682,1981.3431651760268,518.5201651760269,1462.8229999999999,322.3533308506012
double_default,80,0.5,1.2,1.2,250,1683,1016.1577993069392,518.8217993069392,497.336,264.2706172466278
double_default,80,0.5,1.7,1.7,80,1684,2443.4971364471585,517.2371364471582,1926.2600000000002,91.72803211212158
double_default,80,0.5,1.7,1.7,80,1685,1369.386629100613,526.1066291006131,843.28,90.51542139053345
double_default,80,0.5,1.7,1.7,80,1686,1563.0916799656459,513.194679965646,1049.897,88.77925610542297
double_default,80,0.5,1.7,1.7,150,1687,1128.4546484008374,527.9106484008375,600.544,153.13726902008057
double_default,80,0.5,1.7,1.7,150,1688,1315.1128063800818,514.7538063800819,800.3589999999999,157.4884328842163
double_default,80,0.5,1.7,1.7,150,1689,2466.4162104584484,515.1662104584487,1951.2499999999998,195.3489429950714
double_default,80,0.5,1.7,1.7,250,1690,1124.4749354966364,520.6689354966363,603.806,280.208997964859
double_default,80,0.5,1.7,1.7,250,1691,1076.6926034863081,522.5626034863083,554.13,263.9571919441223
double_default,80,0.5,1.7,1.7,250,1692,1141.8147993141556,523.7347993141557,618.08,292.7891569137573
double_default,80,0.5,2.2,2.2,80,1693,2371.0236258929003,496.1220056156644,1874.901620277236,99.30077910423279
double_default,80,0.5,2.2,2.2,80,1694,1332.4022195687871,517.8282195687871,814.5740000000001,101.84465503692627
double_default,80,0.5,2.2,2.2,80,1695,1925.82541416384,529.5234141638399,1396.302,84.38455724716187
double_default,80,0.5,2.2,2.2,150,1696,1173.8016153541748,529.2356153541749,644.5659999999999,153.88290214538574
double_default,80,0.5,2.2,2.2,150,1697,2568.414117341785,491.34656728910966,2077.0675500526754,186.02485179901123
double_default,80,0.5,2.2,2.2,150,1698,1457.064968994633,521.864968994633,935.2,159.5509388446808
double_default,80,0.5,2.2,2.2,250,1699,1165.5642562650787,518.2842562650787,647.28,251.03213119506836
double_default,80,0.5,2.2,2.2,250,1700,1629.4411563051142,526.5661563051142,1102.875,278.9732401371002
double_default,80,0.5,2.2,2.2,250,1701,1206.048711515631,530.7267115156312,675.322,251.23521614074707
double_default,80,0.8,1.2,1.2,80,1702,2698.439895748218,496.793725825881,2201.6461699223373,104.42202806472778
double_default,80,0.8,1.2,1.2,80,1703,1195.6551726414018,522.6751726414018,672.98,88.75230097770691
double_default,80,0.8,1.2,1.2,80,1704,1511.3341562741439,526.321156274144,985.0129999999999,88.98973679542542
double_default,80,0.8,1.2,1.2,150,1705,1124.5967138899882,517.5487138899881,607.048,157.72863101959229
double_default,80,0.8,1.2,1.2,150,1706,1342.443022078085,522.781022078085,819.662,185.23651695251465
double_default,80,0.8,1.2,1.2,150,1707,1143.1248381480013,524.9668381480016,618.1579999999999,153.09805703163147
double_default,80,0.8,1.2,1.2,250,1708,1032.418648199446,524.406648199446,508.0119999999999,256.0002989768982
double_default,80,0.8,1.2,1.2,250,1709,1080.690344281757,518.790344281757,561.9000000000001,251.07929396629333
double_default,80,0.8,1.2,1.2,250,1710,2579.4113740176886,481.37405978718687,2098.0373142305016,319.5919418334961
double_default,80,0.8,1.7,1.7,80,1711,2124.2229893153935,555.3009893153937,1568.922,100.97070407867432
double_default,80,0.8,1.7,1.7,80,1712,1676.3539556786704,545.4559556786703,1130.8980000000001,96.79920625686646
double_default,80,0.8,1.7,1.7,80,1713,1302.0167320933915,522.2507320933914,779.766,87.07156419754028
double_default,80,0.8,1.7,1.7,150,1714,1061.6004234269885,525.3904234269885,536.21,146.98392987251282
double_default,80,0.8,1.7,1.7,150,1715,1331.0313636256187,537.6153636256186,793.416,156.64671087265015
double_default,80,0.8,1.7,1.7,150,1716,1136.2965886500565,524.7645886500567,611.5319999999999,146.01614999771118
double_default,80,0.8,1.7,1.7,250,1717,1086.560910170162,524.7009101701622,561.86,248.34313297271729
double_default,80,0.8,1.7,1.7,250,1718,1197.551640680649,530.0036406806489,667.548,303.09940099716187
double_default,80,0.8,1.7,1.7,250,1719,1044.1233201424614,522.2333201424614,521.89,243.40921068191528
double_default,80,0.8,2.2,2.2,80,1720,2215.0033860053345,504.846850880308,1710.1565351250267,97.02907276153564
double_default,80,0.8,2.2,2.2,80,1721,2363.8988410918455,524.5208410918455,1839.3780000000002,79.42783284187317
double_default,80,0.8,2.2,2.2,80,1722,1620.151465475839,537.9884654758388,1082.163,84.53800320625305
double_default,80,0.8,2.2,2.2,150,1723,2656.5264394008777,499.5193971005378,2157.00704230034,191.7421863079071
double_default,80,0.8,2.2,2.2,150,1724,1582.168040364068,531.9740403640681,1050.194,163.14400219917297
double_default,80,0.8,2.2,2.2,150,1725,2213.9444939012183,526.9944939012187,1686.9499999999998,177.2027587890625
double_default,80,0.8,2.2,2.2,250,1726,1194.8352354570636,525.3152354570636,669.52,252.5793161392212
double_default,80,0.8,2.2,2.2,250,1727,1088.4460498614958,522.4620498614959,565.984,263.12185406684875
double_default,80,0.8,2.2,2.2,250,1728,1262.7553478432926,531.8233478432925,730.9320000000001,261.49870586395264
double_heavy,20,0.3,1.2,1.2,80,1729,3012.624365589333,527.2363655893334,2485.388,27.823315858840942
double_heavy,20,0.3,1.2,1.2,80,1730,3376.530092792294,502.7421588969197,2873.7879338953744,32.70880103111267
double_heavy,20,0.3,1.2,1.2,80,1731,3199.338722508711,488.10172250871085,2711.237,27.55091094970703
double_heavy,20,0.3,1.2,1.2,150,1732,3352.1258142966935,508.22181429669394,2843.9039999999995,50.36673092842102
double_heavy,20,0.3,1.2,1.2,150,1733,3396.6521610370537,508.5459144471286,2888.106246589925,61.76217317581177
double_heavy,20,0.3,1.2,1.2,150,1734,3173.6162624275385,512.6865262956514,2660.929736131887,59.429762840270996
double_heavy,20,0.3,1.2,1.2,250,1735,2002.9660771251783,514.2340771251784,1488.732,81.80402302742004
double_heavy,20,0.3,1.2,1.2,250,1736,3192.464551561944,529.278591199593,2663.185960362351,100.38184189796448
double_heavy,20,0.3,1.2,1.2,250,1737,3337.189726428109,496.26795991067,2840.921766517439,101.2200710773468
double_heavy,20,0.3,1.7,1.7,80,1738,3484.8216526942706,504.8427309687404,2979.97892172553,32.798180103302
double_heavy,20,0.3,1.7,1.7,80,1739,3320.909009624623,526.1292158795123,2794.779793745111,31.468131065368652
double_heavy,20,0.3,1.7,1.7,80,1740,3213.2291633207997,505.37994152995054,2707.8492217908492,31.11773920059204
double_heavy,20,0.3,1.7,1.7,150,1741,3124.1278866117727,504.3618866117726,2619.766,50.41528797149658
double_heavy,20,0.3,1.7,1.7,150,1742,3029.8035129627897,495.80307673466183,2534.000436228128,58.53476905822754
double_heavy,20,0.3,1.7,1.7,150,1743,3650.3985773661398,524.9495773661395,3125.449,52.06725788116455
double_heavy,20,0.3,1.7,1.7,250,1744,2153.09398242675,528.7229824267503,1624.3709999999996,82.86888098716736
double_heavy,20,0.3,1.7,1.7,250,1745,3078.8746758198613,490.847881230556,2588.026794589305,98.03007793426514
double_heavy,20,0.3,1.7,1.7,250,1746,3071.027493653917,521.6963961920133,2549.331097461904,93.21869015693665
double_heavy,20,0.3,2.2,2.2,80,1747,3410.685647309292,532.5506473092917,2878.135,26.625924825668335
double_heavy,20,0.3,2.2,2.2,80,1748,3062.038452205803,513.7710385272562,2548.2674136785467,32.57256484031677
double_heavy,20,0.3,2.2,2.2,80,1749,3334.9716841127192,529.6047528858694,2805.36693122685,33.21735191345215
double_heavy,20,0.3,2.2,2.2,150,1750,2941.477068509391,485.0145687980192,2456.4624997113715,55.95178771018982
double_heavy,20,0.3,2.2,2.2,150,1751,3306.058247900249,521.6235815293825,2784.4346663708666,58.60056400299072
double_heavy,20,0.3,2.2,2.2,150,1752,3062.352358606518,487.2685275055805,2575.0838311009375,57.478731870651245
double_heavy,20,0.3,2.2,2.2,250,1753,3231.4532276026807,497.292046189198,2734.1611814134826,100.58033990859985
double_heavy,20,0.3,2.2,2.2,250,1754,3082.550258604936,507.14425860493594,2575.406,83.5451021194458
double_heavy,20,0.3,2.2,2.2,250,1755,3680.9834597475647,524.6465535821557,3156.336906165409,104.40820789337158
double_heavy,20,0.5,1.2,1.2,80,1756,2538.7854609868464,540.7394609868463,1998.0459999999998,25.99065089225769
double_heavy,20,0.5,1.2,1.2,80,1757,3056.7471196162865,489.7797640948787,2566.9673555214076,30.97331213951111
double_heavy,20,0.5,1.2,1.2,80,1758,3177.769602106233,517.7252516516448,2660.044350454588,31.210240602493286
double_heavy,20,0.5,1.2,1.2,150,1759,3132.938525349412,494.38316800179126,2638.555357347621,59.18588995933533
double_heavy,20,0.5,1.2,1.2,150,1760,3371.440437942137,512.8294379421371,2858.611,54.09920382499695
double_heavy,20,0.5,1.2,1.2,150,1761,3027.632857024151,493.43564529422594,2534.1972117299247,56.500290632247925
double_heavy,20,0.5,1.2,1.2,250,1762,2845.0375719080243,486.38612930098674,2358.6514426070376,97.64813899993896
double_heavy,20,0.5,1.2,1.2,250,1763,3005.6388900017446,516.2328727971529,2489.4060172045915,96.18081474304199
double_heavy,20,0.5,1.2,1.2,250,1764,2437.4227053662225,496.60470536622233,1940.818,94.5176100730896
double_heavy,20,0.5,1.7,1.7,80,1765,3239.4965744113824,537.6825744113826,2701.814,26.74108600616455
double_heavy,20,0.5,1.7,1.7,80,1766,3137.026467182622,500.0374671826218,2636.9890000000005,28.761264085769653
double_heavy,20,0.5,1.7,1.7,80,1767,3223.331196897601,501.2042724365351,2722.1269244610658,31.82303285598755
double_heavy,20,0.5,1.7,1.7,150,1768,3199.1828864204017,520.7898864204024,2678.3929999999996,48.80112099647522
double_heavy,20,0.5,1.7,1.7,150,1769,3273.3213819109246,543.608381910925,2729.7129999999997,51.007822036743164
double_heavy,20,0.5,1.7,1.7,150,1770,3473.489944511222,511.97146731973254,2961.518477191489,60.99439001083374
double_heavy,20,0.5,1.7,1.7,250,1771,2517.4910930967717,516.3380930967714,2001.153,79.74193811416626
double_heavy,20,0.5,1.7,1.7,250,1772,3163.872005399319,492.6218082480759,2671.250197151243,101.1522331237793
double_heavy,20,0.5,1.7,1.7,250,1773,3203.409605030361,500.6401244420245,2702.7694805883366,98.63239407539368
double_heavy,20,0.5,2.2,2.2,80,1774,3421.5691305419737,508.33629265012985,2913.2328378918437,31.480565071105957
double_heavy,20,0.5,2.2,2.2,80,1775,3390.808609983293,503.236980426901,2887.571629556392,32.45781469345093
double_heavy,20,0.5,2.2,2.2,80,1776,3300.697896294287,505.0758962942874,2795.622,26.013878107070923
double_heavy,20,0.5,2.2,2.2,150,1777,2786.335679219026,502.68567921902627,2283.6499999999996,53.89262580871582
double_heavy,20,0.5,2.2,2.2,150,1778,3106.424194579504,521.828194579504,2584.596,48.158299922943115
double_heavy,20,0.5,2.2,2.2,150,1779,3116.2915909739686,500.0202744114048,2616.2713165625637,57.2659809589386
double_heavy,20,0.5,2.2,2.2,250,1780,3341.6450568871433,530.4034582098186,2811.2415986773244,103.1220588684082
double_heavy,20,0.5,2.2,2.2,250,1781,2337.372529182467,540.7305291824672,1796.642,83.21652102470398
double_heavy,20,0.5,2.2,2.2,250,1782,3239.877770515104,503.45299593296306,2736.4247745821413,100.33587098121643
double_heavy,20,0.8,1.2,1.2,80,1783,3496.714030542064,498.3660305420641,2998.348,26.78551983833313
double_heavy,20,0.8,1.2,1.2,80,1784,3330.9596059537853,552.7296059537853,2778.23,27.629220008850098
double_heavy,20,0.8,1.2,1.2,80,1785,3273.7224255686983,534.2446487893849,2739.4777767793134,32.602765798568726
